time,ID,acceleration,velocity,position,collisions
2.700000000000001,4,-0.06,"Point(-24.843999999999994, 3.0425125078016834e-15)","Point(42.50279999999999, 68.0)",0
2.700000000000001,5,-0.06,"Point(-20.903996923458525, -0.011341253785160254)","Point(82.04292066861066, 73.79025957558251)",0
2.700000000000001,6,-0.06,"Point(-24.843999999999994, 3.0425125078016834e-15)","Point(172.50280000000004, 67.5)",0
2.800000000000001,1,-0.06,"Point(-24.837999999999994, 3.041777719722195e-15)","Point(49.96870000000002, 62.5)",0
2.800000000000001,2,0.04000000000000001,"Point(-20.292510809963435, 4.8669732922544435)","Point(76.77150847383291, 62.50628002971163)",0
2.800000000000001,3,-0.06,"Point(-24.837999999999994, 3.041777719722195e-15)","Point(60.068700000000014, 72.5)",0
2.800000000000001,4,-0.06,"Point(-24.837999999999994, 3.041777719722195e-15)","Point(40.018699999999995, 68.0)",0
2.800000000000001,5,-0.06,"Point(-20.897996924341573, -0.011337998545841894)","Point(79.95282097622066, 73.78912561296596)",0
2.800000000000001,6,-0.06,"Point(-24.837999999999994, 3.041777719722195e-15)","Point(170.01870000000002, 67.5)",0
2.9000000000000012,1,-0.06,"Point(-24.831999999999994, 3.0410429316427067e-15)","Point(47.48520000000002, 62.5)",0
2.9000000000000012,2,0.04000000000000001,"Point(-20.61606093653241, 3.25859102392176)","Point(74.69968092533644, 62.75747638575827)",0
2.9000000000000012,3,-0.06,"Point(-24.831999999999994, 3.0410429316427067e-15)","Point(57.585200000000015, 72.5)",0
2.9000000000000012,4,-0.06,"Point(-24.831999999999994, 3.0410429316427067e-15)","Point(37.535199999999996, 68.0)",0
2.9000000000000012,5,-0.06,"Point(-20.89199692522462, -0.011334743306523537)","Point(77.86332128374235, 73.78799197587334)",0
2.9000000000000012,6,-0.06,"Point(-24.831999999999994, 3.0410429316427067e-15)","Point(167.53520000000003, 67.5)",0
3.0000000000000013,1,-0.06,"Point(-24.825999999999993, 3.0403081435632183e-15)","Point(45.00230000000002, 62.5)",0
